Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain
1994-06-27	2.2	0.0	11.2	9.6	5.125	2.104	6.206	12.27	15.79	13.435	15.79	12.76	5.75	6.42625	5.074999999999999	18.02
1994-06-28	0.0	0.0	2.6	6.2	5.285	2.086	6.779	15.79	12.57	14.149	12.57	12.27	2.2	7.484999999999999	5.75	17.99
1994-06-29	0.0	0.0	4.6	7.4	5.21	1.964	6.813	12.57	10.65	13.987	10.65	15.79	3.0	6.63925	2.2	15.57
1994-06-30	0.0	0.0	3.6	3.6	4.865	1.894	6.502	10.65	9.882	13.261	9.882	12.57	1.8	5.97775	3.0	12.450000000000001
1994-07-01	0.0	0.0	2.2	1.8	4.632	1.848	5.82	9.882	9.498	12.3	9.498	10.65	1.0	5.5455000000000005	1.8	10.882
1994-07-02	0.0	0.0	2.2	1.8	4.135	1.824	4.712	9.498	9.229	10.671	9.229	9.882	1.0	5.042249999999999	1.0	10.498
1994-07-03	0.0	0.0	0.2	0.6	3.882	1.815	4.294	9.229	8.72	9.991	8.72	9.498	0.2	4.805	1.0	9.428999999999998
1994-07-04	0.2	0.0	1.8	1.2	3.77	1.826	4.114	8.72	8.905	9.71	8.905	9.229	0.8	4.6075	0.2	9.520000000000001
1994-07-05	0.2	0.0	3.2	1.2	3.697	1.831	4.006	8.905	9.239	9.535	9.239	8.72	1.1500000000000001	4.60975	0.8	10.055
1994-07-06	2.8	0.2	4.0	3.6	3.657	1.864	3.95	9.239	9.709	9.471	9.709	8.905	2.65	4.6775	1.1500000000000001	11.889000000000001
1994-07-07	2.8	0.2	4.0	3.6	3.675	1.986	3.878	9.709	9.33	9.539	9.33	9.239	2.65	4.811999999999999	2.65	12.359
1994-07-08	2.6	0.2	2.4	2.8	3.692	2.021	3.81	9.33	8.986	9.523	8.986	9.709	2.0	4.71325	2.65	11.33
1994-07-09	2.6	0.2	1.0	2.4	3.71	2.024	3.76	8.986	8.419	9.494	8.419	9.33	1.55	4.62	2.0	10.536000000000001
1994-07-10	0.0	0.0	0.2	1.2	3.672	1.973	3.722	8.419	8.316	9.367	8.316	8.986	0.35	4.4465	1.55	8.769
1994-07-11	0.0	0.0	0.4	2.8	3.602	1.827	3.691	8.316	8.162	9.12	8.162	8.419	0.7999999999999999	4.359	0.35	9.116000000000001
1994-07-12	0.0	0.8	0.4	3.0	3.515	1.762	3.587	8.162	7.967	8.864	7.967	8.316	1.05	4.256500000000001	0.7999999999999999	9.212000000000002
1994-07-13	0.0	0.8	0.2	3.0	3.465	1.726	3.515	7.967	7.735	8.706	7.735	8.162	1.0	4.16825	1.05	8.966999999999999
1994-07-14	0.0	1.0	0.2	2.0	3.412	1.703	3.437	7.735	7.645	8.553	7.645	7.967	0.8	4.07175	1.0	8.535
1994-07-15	0.0	1.6	0.6	0.6	3.347	1.684	3.354	7.645	7.434	8.385	7.434	7.735	0.7000000000000001	4.0075	0.8	8.344999999999999
1994-07-16	0.0	0.8	0.6	0.4	3.285	1.662	3.297	7.434	7.499	8.243	7.499	7.645	0.44999999999999996	3.9195	0.7000000000000001	7.884
1994-07-17	0.0	0.8	0.6	0.4	3.182	1.646	3.23	7.499	7.124	8.058	7.124	7.434	0.44999999999999996	3.8892499999999997	0.44999999999999996	7.949
1994-07-18	0.0	0.6	0.6	0.2	3.13	1.642	3.167	7.124	6.623	7.939	6.623	7.499	0.35	3.7657499999999997	0.44999999999999996	7.473999999999999
1994-07-19	0.0	0.0	0.0	0.0	3.08	1.635	3.119	6.623	6.298	7.833	6.298	7.124	0.0	3.61425	0.35	6.623
1994-07-20	0.0	0.0	0.0	0.0	3.035	1.635	3.095	6.298	6.342	7.765	6.342	6.623	0.0	3.51575	0.0	6.298
1994-07-21	0.4	1.2	1.0	0.4	2.997	1.642	3.049	6.342	6.151	7.689	6.151	6.298	0.75	3.5074999999999994	0.0	7.092
1994-07-22	0.4	1.2	1.0	0.6	2.972	1.646	3.011	6.151	5.887	7.628	5.887	6.342	0.8	3.4450000000000003	0.75	6.951
1994-07-23	0.4	1.2	1.0	0.6	2.947	1.633	2.964	5.887	7.603	7.545	7.603	6.151	0.8	3.3577500000000002	0.8	6.686999999999999
1994-07-24	0.4	1.2	1.0	5.2	3.087	1.921	3.082	7.603	11.16	8.09	11.16	5.887	1.9500000000000002	3.92325	0.8	9.553
1994-07-25	0.0	0.0	0.0	4.8	3.475	2.327	3.228	11.16	8.654	9.03	8.654	7.603	1.2	5.047499999999999	1.9500000000000002	12.36
1994-07-26	0.4	0.8	3.2	9.0	3.635	2.409	3.396	8.654	9.499	9.439	9.499	11.16	3.35	4.5235	1.2	12.004
1994-07-27	2.0	1.2	10.2	13.0	3.882	2.708	3.566	9.499	8.672	10.157	8.672	8.654	6.6	4.91375	3.35	16.099
1994-07-28	2.0	1.2	10.2	8.4	3.925	2.527	3.52	8.672	8.077	9.972	8.077	9.499	5.449999999999999	4.661	6.6	14.122
1994-07-29	2.0	1.2	10.2	8.4	3.637	2.155	3.463	8.077	7.809	9.255	7.809	8.672	5.449999999999999	4.333	5.449999999999999	13.527
1994-07-30	3.3	2.1	7.4	6.6	3.517	2.088	3.376	7.809	9.428	8.981	9.428	8.077	4.85	4.1975	5.449999999999999	12.658999999999999
1994-07-31	2.1	5.1	0.4	4.6	3.617	2.072	3.605	9.428	10.57	9.294	10.57	7.809	3.05	4.6805	4.85	12.478000000000002
1994-08-01	2.9	5.3	0.4	6.4	3.755	2.123	3.82	10.57	9.686	9.697	9.686	9.428	3.75	5.067	3.05	14.32
1994-08-02	2.9	5.3	0.4	6.8	3.84	2.256	3.964	9.686	8.179	10.06	8.179	10.57	3.8499999999999996	4.9365000000000006	3.75	13.536
1994-08-03	2.9	4.0	0.0	4.7	3.865	2.305	4.022	8.179	8.73	10.192	8.73	9.686	2.9000000000000004	4.5927500000000006	3.8499999999999996	11.079
1994-08-04	5.9	0.8	0.0	3.3	3.685	2.171	4.138	8.73	14.1	9.994	14.1	8.179	2.5	4.681	2.9000000000000004	11.23
1994-08-05	6.1	0.6	1.4	1.9	4.08	2.117	4.93	14.1	11.62	11.126	11.62	8.73	2.5	6.306749999999999	2.5	16.6
1994-08-06	6.1	0.6	1.4	1.5	4.212	1.976	5.169	11.62	9.796	11.357	9.796	14.1	2.4	5.744249999999999	2.5	14.02
1994-08-07	4.4	0.2	1.4	1.0	4.32	1.915	5.324	9.796	8.954	11.559	8.954	11.62	1.75	5.33875	2.4	11.546
1994-08-08	1.0	0.0	1.6	0.6	4.275	1.806	5.022	8.954	8.478	11.102	8.478	9.796	0.8	5.0142500000000005	1.75	9.754000000000001
1994-08-09	0.0	0.0	0.2	0.2	3.622	1.717	4.093	8.478	8.157	9.432	8.157	8.954	0.1	4.4775	0.8	8.578
1994-08-10	2.2	0.4	0.4	0.2	3.37	1.699	3.755	8.157	7.746	8.824	7.746	8.478	0.8	4.24525	0.1	8.957
1994-08-11	3.4	2.2	0.8	0.2	3.262	1.706	3.584	7.746	7.646	8.552	7.646	8.157	1.65	4.0745000000000005	0.8	9.396
1994-08-12	3.4	2.2	0.6	0.0	3.225	1.687	3.489	7.646	7.348	8.401	7.348	7.746	1.5499999999999998	4.01175	1.65	9.196
1994-08-13	3.4	2.2	0.6	0.0	3.197	1.665	3.406	7.348	6.909	8.268	6.909	7.646	1.5499999999999998	3.904	1.5499999999999998	8.898
1994-08-14	1.2	1.8	0.4	0.0	3.145	1.634	3.331	6.909	6.758	8.11	6.758	7.348	0.85	3.7547499999999996	1.5499999999999998	7.7589999999999995
1994-08-15	0.0	0.0	0.0	0.0	3.052	1.594	3.254	6.758	6.59	7.901	6.59	6.909	0.0	3.6645000000000003	0.85	6.758
1994-08-16	0.4	0.0	2.0	2.2	2.952	1.563	3.186	6.59	7.158	7.702	7.158	6.758	1.15	3.57275	0.0	7.74
1994-08-17	3.8	0.0	3.2	3.6	3.0	1.606	3.175	7.158	9.919	7.78	9.919	6.59	2.65	3.73475	1.15	9.808
1994-08-18	3.8	0.0	3.6	4.2	3.632	1.683	3.91	9.919	12.64	9.225	12.64	7.158	2.9000000000000004	4.7860000000000005	2.65	12.819
1994-08-19	3.8	0.0	5.4	6.0	4.287	1.677	4.441	12.64	9.52	10.405	9.52	9.919	3.8	5.76125	2.9000000000000004	16.44
1994-08-20	3.4	0.0	3.4	3.8	4.58	1.655	4.725	9.52	8.371	10.96	8.371	12.64	2.65	5.12	3.8	12.17
1994-08-21	0.0	0.0	2.2	2.8	4.64	1.567	4.903	8.371	7.352	11.11	7.352	9.52	1.25	4.87025	2.65	9.621
1994-08-22	0.0	0.0	2.0	2.2	4.077	1.456	4.276	7.352	7.159	9.81	7.159	8.371	1.05	4.29025	1.25	8.402000000000001
1994-08-23	2.6	2.8	11.5	1.464	3.507	1.49	3.854	7.159	10.28	8.851	10.28	7.352	4.590999999999999	4.0024999999999995	1.05	11.75
1994-08-24	5.15	3.6	22.5	4.659	3.635	1.58	4.71	10.28	38.58	9.924	38.58	7.159	8.97725	5.05125	4.590999999999999	19.25725
1994-08-25	7.55	4.017	32.104	9.059	6.227	1.813	13.166	38.58	33.27	21.206	33.27	10.28	13.1825	14.9465	8.97725	51.762499999999996
1994-08-26	8.95	4.217	39.304	14.459	7.907	1.955	15.782	33.27	18.75	25.644	18.75	38.58	16.7325	14.7285	13.1825	50.002500000000005
1994-08-27	6.95	1.417	32.465	16.795	8.56	1.929	17.768	18.75	17.88	28.256	17.88	33.27	14.406750000000002	11.751750000000001	16.7325	33.15675
1994-08-28	5.2	0.617	23.865	15.2	8.842	1.85	18.93	17.88	16.12	29.622	16.12	18.75	11.2205	11.875499999999999	14.406750000000002	29.100499999999997
1994-08-29	2.8	0.2	16.461	10.6	6.507	1.642	11.929	16.12	13.02	20.078	13.02	17.88	7.51525	9.0495	11.2205	23.63525
1994-08-30	3.2	0.0	11.261	6.0	5.06	1.515	10.274	13.02	11.92	16.848	11.92	16.12	5.11525	7.467249999999999	7.51525	18.13525
1994-08-31	6.2	0.0	17.0	7.4	4.62	1.591	9.223	11.92	27.63	15.434	27.63	13.02	7.65	6.8385	5.11525	19.57
1994-09-01	8.6	0.0	15.8	8.2	5.83	2.515	11.751	27.63	29.49	20.095	29.49	11.92	8.149999999999999	11.9315	7.65	35.78
1994-09-02	8.6	0.0	13.8	8.0	7.077	2.772	12.19	29.49	16.21	22.039	16.21	27.63	7.6	12.882249999999999	8.149999999999999	37.089999999999996
1994-09-03	8.0	0.6	17.8	10.0	7.43	2.867	12.165	16.21	11.88	22.462	11.88	29.49	9.1	9.668	7.6	25.310000000000002
1994-09-04	5.4	0.8	12.2	8.2	7.555	2.827	11.826	11.88	11.61	22.207	11.61	16.21	6.6499999999999995	8.522	9.1	18.53
1994-09-05	2.2	0.8	11.4	6.2	6.097	1.937	8.039	11.61	12.97	16.073	12.97	11.88	5.15	6.92075	6.6499999999999995	16.759999999999998
1994-09-06	3.4	0.903	20.0	11.8	5.03	1.705	6.867	12.97	14.41	13.602	14.41	11.61	9.02575	6.643000000000001	5.15	21.99575
1994-09-07	2.4	0.703	15.2	10.4	4.93	1.647	8.011	14.41	19.49	14.587	19.49	12.97	7.175749999999999	7.249499999999999	9.02575	21.585749999999997
1994-09-08	3.6	2.503	13.6	9.6	5.345	1.714	9.358	19.49	17.45	16.416	17.45	14.41	7.325749999999999	8.97675	7.175749999999999	26.815749999999998
1994-09-09	6.6	4.303	24.2	13.6	5.74	1.753	10.154	17.45	24.22	17.647	24.22	19.49	12.175749999999999	8.774249999999999	7.325749999999999	29.625749999999996
1994-09-10	8.275	6.8	25.1	12.4	7.545	1.917	13.317	24.22	41.61	22.779	41.61	17.45	13.143749999999999	11.749749999999999	12.175749999999999	37.363749999999996
1994-09-11	10.675	6.8	29.5	14.979	10.672	2.273	17.771	41.61	58.29	30.716	58.29	24.22	15.4885	18.0815	13.143749999999999	57.0985
1994-09-12	10.532	5.3	29.736	15.804	14.162	3.114	25.723	58.29	78.25	43.0	78.25	41.61	15.343	25.322249999999997	15.4885	73.633
1994-09-13	8.932	4.1	20.736	13.404	21.1	4.004	32.614	78.25	47.36	57.718	47.36	58.29	11.793	33.992	15.343	90.043
1994-09-14	6.859	2.033	13.636	10.004	22.575	4.15	33.952	47.36	69.31	60.677	69.31	78.25	8.133	27.00925	11.793	55.492999999999995
1994-09-15	4.504	2.01	9.315	9.025	26.55	5.821	37.826	69.31	68.41	70.197	68.41	47.36	6.2135	34.87675	8.133	75.5235
1994-09-16	2.447	1.71	6.279	6.8	28.65	5.694	33.613	68.41	34.88	67.957	34.88	69.31	4.309	34.09175	6.2135	72.719
1994-09-17	1.047	1.11	4.279	4.8	23.275	5.038	27.757	34.88	23.01	56.07	23.01	68.41	2.809	22.7375	4.309	37.689
1994-09-18	0.245	0.577	1.679	3.8	20.895	4.889	24.14	23.01	18.87	49.923	18.87	34.88	1.57525	18.2335	2.809	24.585250000000002
1994-09-19	1.6	1.6	3.8	2.4	14.397	3.037	14.996	18.87	18.87	32.43	18.87	23.01	2.35	12.825	1.57525	21.220000000000002
1994-09-20	5.4	3.6	7.6	3.4	9.105	2.568	10.618	18.87	24.02	22.292	24.02	18.87	5.0	10.29025	2.35	23.87
1994-09-21	6.6	3.6	7.6	3.4	8.73	2.822	10.278	24.02	26.1	21.829	26.1	18.87	5.299999999999999	11.462499999999999	5.0	29.32
1994-09-22	6.6	3.6	7.8	3.4	9.135	2.952	10.25	26.1	18.27	22.337	18.27	24.02	5.35	12.10925	5.299999999999999	31.450000000000003
1994-09-23	5.0	2.2	4.4	1.8	9.082	2.964	10.031	18.27	15.2	22.077	15.2	26.1	3.3500000000000005	10.08675	5.35	21.62
1994-09-24	3.6	2.4	5.4	4.0	8.847	2.801	9.588	15.2	42.36	21.236	42.36	18.27	3.85	9.108999999999998	3.3500000000000005	19.05
1994-09-25	3.6	3.6	16.2	6.0	12.147	3.369	15.729	42.36	59.44	31.245	59.44	15.2	7.35	18.401249999999997	3.85	49.71
1994-09-26	3.6	3.6	16.2	6.0	15.047	3.751	18.902	59.44	32.42	37.701	32.42	42.36	7.35	24.285	7.35	66.78999999999999
1994-09-27	3.6	3.6	16.8	6.2	16.072	3.894	20.417	32.42	21.78	40.384	21.78	59.44	7.55	18.20075	7.35	39.97
1994-09-28	1.2	1.2	12.4	2.4	16.627	3.949	21.261	21.78	17.77	41.838	17.77	32.42	4.3	15.904250000000001	7.55	26.080000000000002
1994-09-29	0.0	0.0	2.6	0.6	12.402	3.031	13.982	17.77	15.4	29.416	15.4	21.78	0.8	11.79625	4.3	18.57
1994-09-30	0.0	0.2	3.2	0.6	8.487	2.514	10.137	15.4	15.49	21.138	15.49	17.77	1.0	9.1345	0.8	16.4
1994-10-01	1.4	1.4	13.4	4.6	7.132	2.367	8.43	15.49	20.48	17.929	20.48	15.4	5.199999999999999	8.35475	1.0	20.689999999999998
1994-10-02	4.6	2.289	20.476	7.638	7.072	2.541	11.279	20.48	65.22	20.892	65.22	15.49	8.75075	10.343	5.199999999999999	29.23075
1994-10-03	7.4	2.6	22.276	9.038	13.297	3.585	18.687	65.22	55.08	35.57	55.08	20.48	10.328499999999998	25.19725	8.75075	75.54849999999999
1994-10-04	7.4	2.4	21.676	9.238	16.862	4.071	21.719	55.08	31.18	42.652	31.18	65.22	10.1785	24.433	10.328499999999998	65.2585
1994-10-05	6.0	1.2	10.676	5.038	18.317	4.208	23.078	31.18	23.44	45.604	23.44	55.08	5.7285	19.195749999999997	10.1785	36.908500000000004
1994-10-06	2.8	0.311	3.0	1.8	18.575	4.038	20.042	23.44	19.71	42.655	19.71	31.18	1.97775	16.52375	5.7285	25.41775
1994-10-07	0.0	0.0	4.0	2.0	12.515	3.017	12.53	19.71	17.59	28.062	17.59	23.44	1.5	11.943	1.97775	21.21
1994-10-08	0.0	0.0	5.6	2.8	9.15	2.561	9.783	17.59	17.71	21.493	17.71	19.71	2.0999999999999996	9.771	1.5	19.689999999999998
1994-10-09	0.0	0.0	5.8	2.8	7.92	2.422	8.879	17.71	15.38	19.22	15.38	17.59	2.15	9.23275	2.0999999999999996	19.86
1994-10-10	0.0	0.0	6.0	2.8	7.125	2.353	8.328	15.38	14.3	17.806	14.3	17.71	2.2	8.2965	2.15	17.580000000000002
1994-10-11	0.0	0.0	2.4	1.2	6.607	2.382	7.939	14.3	13.35	16.928	13.35	15.38	0.8999999999999999	7.807	2.2	15.200000000000001
1994-10-12	0.0	0.0	0.6	0.4	6.185	2.444	7.282	13.35	12.78	15.911	12.78	14.3	0.25	7.31525	0.8999999999999999	13.6
1994-10-13	0.0	0.0	0.6	0.4	5.755	2.507	6.519	12.78	12.13	14.781	12.13	13.35	0.25	6.89025	0.25	13.03
1994-10-14	0.0	0.0	0.4	0.4	5.45	2.592	6.046	12.13	11.81	14.087	11.81	12.78	0.2	6.554500000000001	0.25	12.33
1994-10-15	0.4	0.8	0.6	1.0	5.22	2.596	5.71	11.81	11.44	13.526	11.44	12.13	0.7000000000000001	6.334	0.2	12.51
1994-10-16	1.4	2.0	1.6	1.8	5.06	2.575	5.525	11.44	11.74	13.16	11.74	11.81	1.7	6.15	0.7000000000000001	13.139999999999999
1994-10-17	1.4	2.0	1.4	1.8	5.017	2.554	5.482	11.74	11.67	13.054	11.67	11.44	1.65	6.19825	1.7	13.39
1994-10-18	1.4	2.0	1.4	1.8	4.967	2.527	5.475	11.67	12.37	12.97	12.37	11.74	1.65	6.15975	1.65	13.32
1994-10-19	3.2	4.6	2.6	3.6	4.99	2.527	5.53	12.37	20.34	13.047	20.34	11.67	3.5	6.35425	1.65	15.87
1994-10-20	4.4	5.234	6.6	5.0	6.252	2.9	6.869	20.34	38.84	16.021	38.84	12.37	5.3085	9.090250000000001	3.5	25.6485
1994-10-21	6.6	5.434	10.8	6.0	9.53	3.333	9.552	38.84	41.47	22.415	41.47	20.34	7.2085	15.31375	5.3085	46.048500000000004
1994-10-22	8.23	5.522	15.674	10.2	12.68	3.882	15.196	41.47	100.9	31.757	100.9	38.84	9.906500000000001	18.307000000000002	7.2085	51.3765
1994-10-23	6.6	2.143	20.2	10.818	18.377	6.509	21.056	100.9	82.47	45.942	82.47	41.47	9.940249999999999	36.7105	9.906500000000001	110.84025
1994-10-24	4.4	0.309	22.0	10.418	25.437	7.106	25.704	82.47	57.03	58.247	57.03	100.9	9.281749999999999	35.179249999999996	9.940249999999999	91.75175
1994-10-25	5.8	0.109	22.0	11.0	25.812	8.733	28.582	57.03	63.62	63.127	63.62	82.47	9.72725	30.039250000000003	9.281749999999999	66.75725
1994-10-26	4.17	0.022	18.726	8.2	26.687	10.297	30.19	63.62	50.23	67.175	50.23	57.03	7.7795	32.6985	9.72725	71.3995
1994-10-27	3.8	0.0	22.6	6.582	23.725	8.947	28.976	50.23	40.8	61.648	40.8	63.62	8.2455	27.969499999999996	7.7795	58.4755
1994-10-28	4.4	0.0	23.2	6.382	17.4	8.658	26.969	40.8	33.32	53.027	33.32	50.23	8.4955	23.45675	8.2455	49.2955
1994-10-29	0.8	0.4	20.6	5.6	15.3	7.135	24.009	33.32	30.45	46.444	30.45	40.8	6.85	19.941000000000003	8.4955	40.17
1994-10-30	4.4	2.2	26.4	7.4	12.725	5.939	19.066	30.45	55.25	37.73	55.25	33.32	10.1	17.045	6.85	40.55
1994-10-31	7.4	2.2	21.259	7.581	14.625	6.605	23.894	55.25	82.34	45.124	82.34	30.45	9.610000000000001	25.0935	10.1	64.86
1994-11-01	7.0	2.2	15.259	5.981	17.575	8.86	28.225	82.34	52.2	54.66	52.2	55.25	7.609999999999999	34.25	9.610000000000001	89.95
1994-11-02	7.0	1.8	13.659	5.181	18.275	10.791	29.072	52.2	43.76	58.138	43.76	82.34	6.910000000000001	27.5845	7.609999999999999	59.11000000000001
1994-11-03	3.6	1.6	16.459	2.081	18.95	12.527	31.444	43.76	63.13	62.921	63.13	52.2	5.935	26.670249999999996	6.910000000000001	49.695
1994-11-04	0.8	4.8	12.6	0.5	18.925	12.896	28.034	63.13	108.2	59.855	108.2	43.76	4.675	30.746250000000003	5.935	67.805
1994-11-05	0.8	6.4	11.437	0.4	21.961	12.918	26.456	108.2	108.4	61.335	108.4	63.13	4.75925	42.38375	4.675	112.95925
1994-11-06	0.8	6.4	11.437	0.4	29.686	14.05	29.93	108.4	62.52	73.666	62.52	108.2	4.75925	45.5165	4.75925	113.15925
1994-11-07	0.6	4.8	2.837	0.3	31.661	13.452	29.287	62.52	45.96	74.401	45.96	108.4	2.13425	34.230000000000004	4.75925	64.65425
1994-11-08	2.0	1.8	12.237	2.1	29.811	12.73	26.106	45.96	56.48	68.647	56.48	62.52	4.53425	28.65175	2.13425	50.49425
1994-11-09	5.6	1.2	17.6	6.0	25.05	13.064	26.867	56.48	79.89	64.98	79.89	45.96	7.6000000000000005	30.365250000000003	4.53425	64.08
1994-11-10	6.2	1.2	18.4	7.6	19.975	12.578	27.343	79.89	65.09	59.896	65.09	56.48	8.35	34.9465	7.6000000000000005	88.24
1994-11-11	6.8	1.2	17.8	8.4	19.725	13.465	28.401	65.09	66.21	61.591	66.21	79.89	8.55	31.67025	8.35	73.64
1994-11-12	5.635	1.213	9.383	7.856	22.125	14.863	35.105	66.21	69.773	72.093	69.773	65.09	6.021749999999999	34.57575	8.55	72.23174999999999
1994-11-13	2.581	0.813	7.534	6.756	25.506	14.741	38.139	69.773	75.957	78.386	75.957	66.21	4.421	37.03975	6.021749999999999	74.194
1994-11-14	2.919	1.813	12.178	9.5	28.631	15.025	41.795	75.957	82.802	85.451	82.802	69.773	6.6025	40.352	4.421	82.5595
1994-11-15	3.54	2.013	17.378	13.7	34.012	15.716	48.125	82.802	88.346	97.854	88.346	75.957	9.15775	45.16375000000001	6.6025	91.95975000000001
1994-11-16	4.505	2.2	19.195	17.044	38.512	16.511	50.056	88.346	90.63	105.079	90.63	82.802	10.736	48.35625	9.15775	99.08200000000001
1994-11-17	6.959	1.6	26.844	19.344	37.731	17.202	48.312	90.63	87.73	103.245	87.73	88.346	13.68675	48.46875	10.736	104.31675
1994-11-18	9.221	0.7	29.0	18.6	35.956	17.579	46.566	87.73	85.867	100.102	85.867	90.63	14.38025	46.957750000000004	13.68675	102.11025000000001
1994-11-19	11.2	0.7	31.0	19.0	34.227	17.671	44.338	85.867	84.574	96.236	84.574	87.73	15.475	45.52575	14.38025	101.342
1994-11-20	11.4	0.4	31.3	19.0	33.597	17.546	41.576	84.574	82.775	92.72	82.775	85.867	15.525	44.32325	15.475	100.099
1994-11-21	8.2	0.4	19.9	13.8	37.622	17.286	40.905	82.775	79.39	95.812	79.39	84.574	10.575	44.647000000000006	15.525	93.35000000000001
1994-11-22	5.0	0.3	12.5	10.8	36.272	16.985	36.963	79.39	58.4	90.22	58.4	82.775	7.15	42.4025	10.575	86.54
1994-11-23	2.6	0.1	4.9	6.0	32.495	15.394	31.958	58.4	49.85	79.847	49.85	79.39	3.4000000000000004	34.561749999999996	7.15	61.8
1994-11-24	0.8	0.0	1.2	1.4	26.575	13.378	26.68	49.85	44.41	66.633	44.41	58.4	0.85	29.12075	3.4000000000000004	50.7
1994-11-25	0.8	0.0	2.4	1.4	19.45	11.224	21.478	44.41	39.81	52.152	39.81	49.85	1.15	24.1405	0.85	45.559999999999995
1994-11-26	0.8	0.0	7.6	1.0	16.825	9.093	18.489	39.81	36.81	44.408	36.81	44.41	2.35	21.05425	1.15	42.160000000000004
1994-11-27	0.0	0.0	7.2	0.4	15.15	8.098	16.403	36.81	32.22	39.652	32.22	39.81	1.9000000000000001	19.11525	2.35	38.71
1994-11-28	0.0	0.0	6.8	0.2	13.775	7.11	14.689	32.22	29.67	35.574	29.67	36.81	1.75	16.9485	1.9000000000000001	33.97
1994-11-29	0.0	0.0	5.8	0.2	12.625	6.25	13.332	29.67	27.54	32.208	27.54	32.22	1.5	15.46925	1.75	31.17
1994-11-30	0.0	0.0	0.4	0.0	11.725	5.456	12.205	27.54	26.45	29.386	26.45	29.67	0.1	14.2315	1.5	27.64
1994-12-01	0.0	0.0	0.4	0.0	10.975	4.834	11.24	26.45	24.38	27.049	24.38	27.54	0.1	13.374749999999999	0.1	26.55
1994-12-02	0.0	0.0	0.6	0.0	10.402	4.655	10.478	24.38	23.95	25.535	23.95	26.45	0.15	12.478749999999998	0.1	24.529999999999998
1994-12-03	0.674	0.0	4.4	0.985	10.252	4.911	11.623	23.95	90.54	26.787	90.54	24.38	1.5147500000000003	12.684000000000001	0.15	25.46475
1994-12-04	2.6	0.0	11.788	3.8	10.972	5.919	14.681	90.54	92.361	31.572	92.361	23.95	4.547	30.528	1.5147500000000003	95.087
1994-12-05	5.2	0.0	20.788	7.6	13.155	7.931	19.723	92.361	93.887	40.809	93.887	90.54	8.397	33.292500000000004	4.547	100.75800000000001
1994-12-06	5.6	0.0	26.188	9.0	17.126	10.824	26.683	93.887	95.141	54.633	95.141	92.361	10.197	37.13	8.397	104.084
1994-12-07	8.526	0.0	30.188	9.439	22.654	13.982	33.534	95.141	96.152	70.17	96.152	93.887	12.03825	41.327749999999995	10.197	107.17925000000001
1994-12-08	9.0	0.0	26.8	8.116	29.061	16.426	39.776	96.152	96.943	85.262	96.943	95.141	10.979	45.353750000000005	12.03825	107.131
1994-12-09	7.6	0.0	17.6	5.916	35.284	17.902	44.58	96.943	97.542	97.765	97.542	96.152	7.779000000000001	48.67725	10.979	104.722
1994-12-10	10.0	1.8	12.29	7.157	40.26	18.498	47.586	97.542	97.974	106.344	97.974	96.943	7.81175	50.9715	7.779000000000001	105.35375
1994-12-11	8.343	1.8	5.49	10.176	43.326	18.448	49.032	97.974	98.265	110.806	98.265	97.542	6.45225	52.195	7.81175	104.42625000000001
1994-12-12	6.743	1.8	11.09	14.084	44.43	18.367	49.359	98.265	98.44	112.157	98.44	97.974	8.42925	52.60525	6.45225	106.69425
1994-12-13	5.8	1.8	20.69	17.884	43.839	18.251	49.205	98.44	98.527	111.295	98.527	98.265	11.5435	52.43375	8.42925	109.98349999999999
1994-12-14	3.0	0.0	20.4	15.243	42.135	18.093	48.943	98.527	98.55	109.171	98.55	98.44	9.66075	51.924499999999995	11.5435	108.18775
1994-12-15	1.257	0.0	22.2	12.6	39.817	17.89	44.865	98.55	82.78	102.571	82.78	98.527	9.01425	50.2805	9.66075	107.56425
1994-12-16	0.457	0.0	13.2	7.4	36.661	17.254	41.452	82.78	73.66	95.367	73.66	98.55	5.2642500000000005	44.53675	9.01425	88.04425
1994-12-17	0.304	1.0	13.9	4.7	32.446	16.424	39.042	73.66	77.152	87.911	77.152	82.78	4.976	40.393	5.2642500000000005	78.636
1994-12-18	0.6	3.0	18.3	9.9	29.276	15.521	38.555	77.152	83.638	83.353	83.638	73.66	7.950000000000001	40.126000000000005	4.976	85.102
1994-12-19	0.8	3.4	17.3	8.9	27.55	14.591	43.157	83.638	87.13	85.298	87.13	77.152	7.6	42.234	7.950000000000001	91.238
1994-12-20	0.8	3.4	16.7	8.7	27.4	13.958	42.524	87.13	63.21	83.882	63.21	83.638	7.3999999999999995	42.753	7.6	94.53
1994-12-21	0.696	2.4	6.4	6.0	26.675	13.01	38.866	63.21	51.71	78.551	51.71	87.13	3.874	35.44025	7.3999999999999995	67.084
1994-12-22	0.4	0.4	2.2	0.8	24.649	11.823	32.188	51.71	44.81	68.661	44.81	63.21	0.95	30.0925	3.874	52.660000000000004
1994-12-23	0.0	0.0	0.2	0.0	21.4	10.548	23.516	44.81	41.37	55.464	41.37	51.71	0.05	25.0685	0.95	44.86
